MOF,DFT,ML
LAWDUJ_FSR,1.7345529794692993,1.756722092628479
DIBZEV_FSR,4.708398818969727,4.661721706390381
XICDOC_FSR,0.6384299993515015,0.6599825620651245
MUTKUH01_FSR,3.0669970512390137,2.747250556945801
NAVFAU_FSR,3.519623041152954,3.271099090576172
YAFRED_FSR,2.071239948272705,2.0738706588745117
KATLUO_FSR,2.6345009803771973,2.4968478679656982
NUSTEB_FSR,2.4339189529418945,2.7600512504577637
TANVUZ_FSR,4.08853816986084,3.8650684356689453
RAWGUS_FSR,4.7829461097717285,4.515952110290527
IZATUY_FSR,0.5801249742507935,0.6033813953399658
ATIDOY_FSR,2.25455904006958,2.149113893508911
OXIXIE_FSR,2.3805789947509766,2.540839195251465
UVARIT_FSR,1.9266949892044067,2.0110528469085693
UNAJIC_FSR,2.972506046295166,2.9737579822540283
AYAVED_FSR,1.7293449640274048,1.7971200942993164
VEYTID_FSR,1.7894179821014404,1.5553122758865356
IJAZIC_FSR,3.958961009979248,4.124265193939209
CILQAS_FSR,3.0415210723876953,3.0167832374572754
LATYEM_FSR,3.6659300327301025,3.7335023880004883
WEJLUT_FSR,0.4559360146522522,0.5202094316482544
GUDTAB_FSR,2.9597411155700684,2.799046039581299
EBIPEM_FSR,0.9579520225524902,0.8453986644744873
NILBAN_FSR,2.8997719287872314,2.8689827919006348
PAYVES_FSR,3.3746089935302734,3.2818446159362793
CUKZOY_FSR,0.8354830145835876,1.1836189031600952
TEBCOV_FSR,1.1173720359802246,1.0753728151321411
LEZTIW_FSR,2.8182730674743652,2.699664354324341
UZUMEI_FSR,4.1366047859191895,4.016175270080566
FASKUI_FSR,1.7728910446166992,1.9497404098510742
PACVOF_FSR,3.150146007537842,2.9136641025543213
OYAPOV_FSR,2.2715818881988525,2.1114654541015625
SAXGOQ_FSR,1.3936569690704346,1.48635733127594
LMETZN_FSR,4.1512908935546875,4.233484745025635
VUQJEX_FSR,1.1801680326461792,1.2098915576934814
RAHDIQ_FSR,1.2536489963531494,1.3206697702407837
VEDBIR_FSR,1.8732270002365112,2.103365659713745
FAQVOK_FSR,4.845664978027344,4.787432670593262
WIMSIV_FSR,0.7662019729614258,0.672939658164978
QARRUY_FSR,2.292570114135742,2.3812782764434814
ANOROL_FSR,2.8317840099334717,2.9162650108337402
NIPWEP_FSR,1.0334479808807373,0.8921821117401123
WUZYUM_FSR,2.8341970443725586,2.8189215660095215
SEZGUZ_FSR,1.6496429443359375,1.2196444272994995
MOHMIH_FSR,2.2438559532165527,2.155564069747925
ROLQEP_FSR,3.404366970062256,3.465237617492676
NAVRIO_FSR,1.0697879791259766,1.1798055171966553
DIJZUS_FSR,4.070470809936523,4.109216690063477
AKECOK_FSR,2.7864699363708496,2.7127912044525146
GATLAQ_FSR,3.3059189319610596,3.376791000366211
IWENII_FSR,3.0956740379333496,2.982585906982422
ILAPOB_FSR,2.08302903175354,1.915388584136963
FELVEY_FSR,1.8023760318756104,1.6865988969802856
CESZIM_FSR,2.6846389770507812,2.5013344287872314
YICBIW_FSR,2.418225049972534,2.4513142108917236
LAZDEW_FSR,1.1078779697418213,0.8954446315765381
JELMOD_FSR,2.78315806388855,2.973940372467041
AQEBII_FSR,2.98158597946167,2.989017963409424
IFUGAT_FSR,4.243652820587158,4.327567100524902
AWAYEC_FSR,2.985476016998291,3.0256900787353516
YUYBIF_FSR,3.149606943130493,3.0764577388763428
WIRGIQ_FSR,0.8170109987258911,0.5411602258682251
TEJNON_FSR,2.631645917892456,2.4182510375976562
NURYOO_FSR,4.2473368644714355,4.322658538818359
TUMGIT_FSR,2.4405899047851562,2.3506126403808594
QOKHON_FSR,1.797152042388916,1.6760667562484741
KEGZIG_FSR,1.5895529985427856,1.6798710823059082
LAZVOZ_FSR,3.3585410118103027,3.3494839668273926
CEJKAG_FSR,3.237346887588501,3.167504072189331
ROJRAK_FSR,3.3249430656433105,3.3343148231506348
ESEFUF_FSR,3.2017579078674316,3.2575597763061523
ELUTUB_FSR,2.866575002670288,2.8994359970092773
QITWOG_FSR,2.423582077026367,2.447066068649292
IHOPIE_FSR,0.5831210017204285,0.4833183288574219
LOZWEE_FSR,0.879073977470398,0.7604000568389893
TAGSUR_FSR,2.980113983154297,2.9574975967407227
PEGREA_FSR,0.8376150131225586,0.7980450391769409
TAZYOK_FSR,1.0339690446853638,0.8158174753189087
CUMROS_FSR,2.322479009628296,2.373157024383545
POTCOQ_FSR,2.7593929767608643,2.883542060852051
GIWLAA_FSR,2.986056089401245,2.921278715133667
ALITUL_FSR,2.7606918811798096,2.836029529571533
KERWOU_FSR,2.426187038421631,2.394439697265625
ADIZUJ_FSR,3.1103858947753906,3.0367727279663086
WIMVAQ_FSR,0.9487529993057251,0.9211887121200562
IXEKUT_FSR,0.2531909942626953,-0.734684944152832
NIJSAC_FSR,0.996554970741272,0.8521404266357422
DOBFUW_FSR,0.9256129860877991,0.90605628490448
COGVEC_FSR,0.6952300071716309,0.809807300567627
FEMTOJ_FSR,0.8640940189361572,0.8993310928344727
IRIPIJ_FSR,1.7355860471725464,1.7671703100204468
VOFNAH_FSR,2.2237958908081055,2.481459617614746
JODMOH_FSR,3.681705951690674,3.639004707336426
LALGAH_FSR,2.8136990070343018,2.996617078781128
CAWXAZ_FSR,1.2740440368652344,1.0090067386627197
HOXFEG_FSR,1.2360680103302002,1.4362950325012207
QUQGUF_FSR,3.1186869144439697,2.969895362854004
KAVGOE_FSR,2.398914098739624,2.4754106998443604
XEXPOH_FSR,2.637037992477417,2.6043219566345215
GIXNAF_FSR,3.2833290100097656,3.4091291427612305
MOWLUG_FSR,3.4267899990081787,3.375974655151367
EMIQOG_FSR,1.4861739873886108,1.742464303970337
EDEDID_FSR,0.5976070165634155,0.22132205963134766
HIQVIN_FSR,0.42918500304222107,0.5394090414047241
GUQXIZ02_FSR,3.2629780769348145,3.0153110027313232
FUXBUX_FSR,3.412956953048706,3.2978553771972656
BEGJIH_FSR,2.6462180614471436,2.766258716583252
RIGMIF_FSR,3.8058888912200928,3.693746566772461
SUHROD_FSR,2.693135976791382,2.7642922401428223
WENXAR_FSR,3.3928139209747314,3.173513412475586
DAYGOB_FSR,2.6773180961608887,2.5884902477264404
MASVUY_FSR,0.2836489975452423,0.8509713411331177
EKEHAE_FSR,0.7170190215110779,0.6548943519592285
VIGQOT_FSR,2.086142063140869,2.1777875423431396
RUGHOS_FSR,4.585031032562256,4.591348648071289
ISUJEL_FSR,1.382269024848938,1.2477002143859863
BEQBUW_FSR,2.796354055404663,2.719066619873047
EJONIB_FSR,2.091299057006836,2.0481278896331787
RUCGOM_FSR,2.9360198974609375,2.5461068153381348
MEJPID_FSR,3.0838820934295654,2.960087299346924
KOYPAR_FSR,0.8875979781150818,0.898411750793457
BENCAZ_FSR,1.7077720165252686,1.9501659870147705
TUFHUY_FSR,1.6027699708938599,1.4810500144958496
XINKEL_FSR,0.01740100048482418,0.3460122346878052
KEYZOF_FSR,1.8104289770126343,1.7867403030395508
UCOZIV_FSR,0.062008000910282135,0.35258471965789795
TIDWAF_FSR,0.01907699927687645,0.06336402893066406
KOZPIA_FSR,2.7841579914093018,2.7603936195373535
SEVSUI_FSR,2.018963098526001,2.26312518119812
KIBPIW_FSR,3.099487066268921,3.1336514949798584
UTOSAY_FSR,0.749131977558136,0.773036003112793
EKEXEY01_FSR,0.45530399680137634,0.46459877490997314
MOTXUO_FSR,1.0030430555343628,0.8396116495132446
ABOTUJ_FSR,0.9548569917678833,0.7393178939819336
OXUSOQ_FSR,2.8741509914398193,2.7527451515197754
GIFWAV_FSR,0.4420590102672577,0.9493666887283325
TADJAK_FSR,4.4115447998046875,4.377281188964844
BAQYEZ_FSR,2.098676919937134,2.1211700439453125
REHRAY_FSR,2.6630330085754395,2.9211201667785645
LAFSAM01_FSR,4.758330821990967,4.5575456619262695
KERCAM_FSR,2.6550540924072266,2.8482742309570312
PESQUA_FSR,2.8226780891418457,2.7120063304901123
OVEGUS_FSR,2.9406120777130127,2.7161457538604736
NUKNEN_FSR,0.7381929755210876,0.6128039360046387
QACSAQ_FSR,3.1363000869750977,3.204434394836426
DENTEW_FSR,2.935817003250122,2.950009822845459
QUCVEQ_FSR,1.2264209985733032,1.4596153497695923
KIFCOR_FSR,3.223789930343628,2.9794375896453857
AQOWIN_FSR,3.7859950065612793,3.7153539657592773
NUJTOB_FSR,3.4766409397125244,3.3361074924468994
ABZCUH05_FSR,3.0539960861206055,2.8280699253082275
GEJHIN_FSR,1.502323031425476,1.212662696838379
OHEMET_FSR,4.018180847167969,3.9866111278533936
GELCOS_FSR,5.121922016143799,5.001806259155273
LOLQOS_FSR,0.6793509721755981,0.8053396940231323
POCTAD_FSR,1.7138819694519043,1.8696388006210327
LATKAV_FSR,0.4682610034942627,0.4739793539047241
AZIYUE_FSR,2.805417060852051,2.891659736633301
IFIFAF_FSR,2.54075288772583,2.6669347286224365
JUDQAC_FSR,2.6425530910491943,2.735678195953369
WOSDEN_FSR,0.7727569937705994,0.8030668497085571
KUDPUV_FSR,1.7067290544509888,1.952685832977295
KAWNUT_FSR,2.4361159801483154,2.460444211959839
DIPKIW_FSR,1.477051019668579,1.4113423824310303
OHAPOD_FSR,0.878728985786438,0.8198206424713135
BUNGUN_FSR,0.6341729760169983,0.8824054002761841
ZEQJAI_FSR,1.3505760431289673,1.8097753524780273
ETAWOM_FSR,0.9340469837188721,0.9237626791000366
IKOLUP_FSR,3.783078908920288,3.7645320892333984
TORXOP_FSR,0.5781869888305664,0.6432139873504639
KESSIL_FSR,1.595147967338562,1.5529558658599854
FAPFUZ_FSR,2.0618040561676025,2.0904932022094727
KUCFOF_FSR,2.717690944671631,2.7654592990875244
CEQTIC_FSR,2.433393955230713,2.227814197540283
XIHFAV_FSR,1.2824519872665405,1.2621121406555176
OBIXAA_FSR,3.2897160053253174,3.273298978805542
RAHPUM_FSR,2.581744909286499,2.624545097351074
KEYZEV_FSR,1.645480990409851,1.7285940647125244
UKELEB_FSR,1.3615959882736206,1.14071524143219
JEXCIZ_FSR,1.682088017463684,1.126808524131775
IJUYIV_FSR,2.282412052154541,2.279926300048828
FAYQOM_FSR,2.822300910949707,3.059098958969116
QOPTOG_FSR,0.8604260087013245,0.6961671113967896
GIFGIN_FSR,0.7325180172920227,0.7076891660690308
QAYGOP_FSR,1.2469090223312378,0.9362806081771851
QULMUG_FSR,2.145003080368042,1.9075120687484741
LIHSEB_FSR,4.032169818878174,4.105278491973877
DAYTAZ_FSR,0.9689120054244995,0.9620108604431152
QESYET_FSR,0.9937670230865479,0.8863165378570557
VAMYEN_FSR,1.1557070016860962,1.0057635307312012
PODREH_FSR,2.6227970123291016,2.788879632949829
MOLCUN_FSR,2.1048269271850586,2.0130698680877686
MUTBUA_FSR,1.2963229417800903,1.5656054019927979
EYOJOT_FSR,2.4747769832611084,2.799531936645508
WEBVOO_FSR,1.277008056640625,1.365955114364624
XIHLOR_FSR,2.556428909301758,2.4521102905273438
DOJWAB_FSR,3.5900490283966064,3.457972526550293
RUFMUA01_FSR,3.222076892852783,2.8831608295440674
UJOBUS_FSR,1.7654600143432617,1.161421775817871
GOLLIE_FSR,1.567430019378662,1.0379385948181152
ZIFNUA_FSR,1.3548779487609863,1.393143653869629
ENEDOR01_FSR,3.443532943725586,3.295788288116455
EFIWAT_FSR,0.5836920142173767,0.6929143667221069
IXIREO_FSR,2.527393102645874,2.4559617042541504
YIMSAQ_FSR,3.1337549686431885,3.1941545009613037
UBIPAY_FSR,1.4047479629516602,1.2431068420410156
WEBGIT_FSR,2.1955909729003906,2.244673490524292
POCPUT_FSR,3.6205079555511475,3.4041385650634766
